,count
2007-02-09 04:30:00,442
2007-02-09 06:30:00,439
2007-02-09 08:30:00,446
2007-02-09 10:30:00,455
2007-02-09 12:30:00,466
2007-02-09 14:30:00,471
2007-02-09 16:30:00,469
2007-02-09 18:30:00,473
2007-02-09 20:30:00,472
2007-02-09 22:30:00,471
2007-02-10 00:30:00,473
2007-02-10 02:30:00,476
2007-02-10 04:30:00,493
2007-02-10 06:30:00,503
2007-02-10 08:30:00,515
2007-02-10 10:30:00,520
2007-02-10 12:30:00,530
2007-02-10 14:30:00,539
2007-02-10 16:30:00,543
2007-02-10 18:30:00,545
2007-02-10 20:30:00,558
2007-02-10 22:30:00,563
2007-02-11 00:30:00,552
2007-02-11 02:30:00,558
2007-02-11 04:30:00,572
2007-02-11 06:30:00,583
2007-02-11 08:30:00,586
2007-02-11 10:30:00,584
2007-02-11 12:30:00,591
2007-02-11 14:30:00,605
2007-02-11 16:30:00,605
2007-02-11 18:30:00,606
2007-02-11 20:30:00,599
2007-02-11 22:30:00,581
2007-02-12 00:30:00,560
2007-02-12 02:30:00,543
2007-02-12 04:30:00,535
2007-02-12 06:30:00,549
2007-02-12 08:30:00,554
2007-02-12 10:30:00,552
2007-02-12 12:30:00,549
2007-02-12 14:30:00,541
2007-02-12 16:30:00,540
2007-02-12 18:30:00,537
2007-02-12 20:30:00,534
2007-02-12 22:30:00,517
2007-02-13 00:30:00,486
2007-02-13 02:30:00,480
2007-02-13 04:30:00,473
2007-02-13 06:30:00,483
2007-02-13 08:30:00,490
2007-02-13 10:30:00,490
2007-02-13 12:30:00,490
2007-02-13 14:30:00,486
2007-02-13 16:30:00,470
2007-02-13 18:30:00,458
2007-02-13 20:30:00,464
2007-02-13 22:30:00,460
2007-02-14 00:30:00,454
2007-02-14 02:30:00,450
2007-02-14 04:30:00,433
2007-02-14 06:30:00,445
2007-02-14 08:30:00,457
2007-02-14 10:30:00,461
2007-02-14 12:30:00,469
2007-02-14 14:30:00,469
2007-02-14 16:30:00,456
2007-02-14 18:30:00,452
2007-02-14 20:30:00,441
2007-02-14 22:30:00,456
2007-02-15 00:30:00,460
2007-02-15 02:30:00,447
2007-02-15 04:30:00,442
2007-02-15 06:30:00,440
2007-02-15 08:30:00,452
2007-02-15 10:30:00,461
2007-02-15 12:30:00,447
2007-02-15 14:30:00,451
2007-02-15 16:30:00,449
2007-02-15 18:30:00,455
2007-02-15 20:30:00,449
2007-02-15 22:30:00,460
2007-02-16 00:30:00,482
2007-02-16 02:30:00,466
2007-02-16 04:30:00,446
2007-02-16 06:30:00,450
2007-02-16 08:30:00,475
2007-02-16 10:30:00,502
2007-02-16 12:30:00,506
2007-02-16 14:30:00,508
2007-02-16 16:30:00,508
2007-02-16 18:30:00,512
2007-02-16 20:30:00,527
2007-02-16 22:30:00,553
2007-02-17 00:30:00,560
2007-02-17 02:30:00,553
2007-02-17 04:30:00,536
2007-02-17 06:30:00,528
2007-02-17 08:30:00,546
2007-02-17 10:30:00,576
2007-02-17 12:30:00,595
2007-02-17 14:30:00,578
2007-02-17 16:30:00,577
2007-02-17 18:30:00,568
2007-02-17 20:30:00,585
2007-02-17 22:30:00,607
2007-02-18 00:30:00,617
2007-02-18 02:30:00,624
2007-02-18 04:30:00,609
2007-02-18 06:30:00,578
2007-02-18 08:30:00,586
2007-02-18 10:30:00,607
2007-02-18 12:30:00,625
2007-02-18 14:30:00,617
2007-02-18 16:30:00,600
2007-02-18 18:30:00,572
2007-02-18 20:30:00,552
2007-02-18 22:30:00,567
2007-02-19 00:30:00,562
2007-02-19 02:30:00,555
2007-02-19 04:30:00,538
2007-02-19 06:30:00,515
2007-02-19 08:30:00,496
2007-02-19 10:30:00,505
2007-02-19 12:30:00,513
2007-02-19 14:30:00,506
2007-02-19 16:30:00,506
2007-02-19 18:30:00,486
2007-02-19 20:30:00,469
2007-02-19 22:30:00,467
2007-02-20 00:30:00,476
2007-02-20 02:30:00,478
2007-02-20 04:30:00,466
2007-02-20 06:30:00,460
2007-02-20 08:30:00,454
2007-02-20 10:30:00,452
2007-02-20 12:30:00,464
2007-02-20 14:30:00,469
2007-02-20 16:30:00,466
2007-02-20 18:30:00,455
2007-02-20 20:30:00,445
2007-02-20 22:30:00,436
2007-02-21 00:30:00,440
2007-02-21 02:30:00,455
2007-02-21 04:30:00,446
2007-02-21 06:30:00,438
2007-02-21 08:30:00,432
2007-02-21 10:30:00,423
2007-02-21 12:30:00,439
2007-02-21 14:30:00,449
2007-02-21 16:30:00,455
2007-02-21 18:30:00,456
2007-02-21 20:30:00,442
2007-02-21 22:30:00,421
2007-02-22 00:30:00,431
2007-02-22 02:30:00,445
2007-02-22 04:30:00,449
2007-02-22 06:30:00,448
2007-02-22 08:30:00,445
2007-02-22 10:30:00,429
2007-02-22 12:30:00,430
2007-02-22 14:30:00,448
2007-02-22 16:30:00,442
2007-02-22 18:30:00,445
2007-02-22 20:30:00,444
2007-02-22 22:30:00,430
2007-02-23 00:30:00,426
2007-02-23 02:30:00,437
2007-02-23 04:30:00,448
2007-02-23 06:30:00,443
2007-02-23 08:30:00,446
2007-02-23 10:30:00,442
2007-02-23 12:30:00,442
2007-02-23 14:30:00,442
2007-02-23 16:30:00,451
2007-02-23 18:30:00,463
2007-02-23 20:30:00,469
2007-02-23 22:30:00,449
2007-02-24 00:30:00,434
2007-02-24 02:30:00,442
2007-02-24 04:30:00,451
2007-02-24 06:30:00,465
2007-02-24 08:30:00,462
2007-02-24 10:30:00,460
2007-02-24 12:30:00,457
2007-02-24 14:30:00,465
2007-02-24 16:30:00,463
2007-02-24 18:30:00,468
2007-02-24 20:30:00,467
2007-02-24 22:30:00,455
2007-02-25 00:30:00,444
2007-02-25 02:30:00,438
2007-02-25 04:30:00,449
2007-02-25 06:30:00,464
2007-02-25 08:30:00,466
2007-02-25 10:30:00,474
2007-02-25 12:30:00,476
2007-02-25 14:30:00,478
2007-02-25 16:30:00,477
2007-02-25 18:30:00,492
2007-02-25 20:30:00,502
2007-02-25 22:30:00,481
2007-02-26 00:30:00,462
2007-02-26 02:30:00,457
2007-02-26 04:30:00,452
2007-02-26 06:30:00,466
2007-02-26 08:30:00,489
2007-02-26 10:30:00,497
2007-02-26 12:30:00,490
2007-02-26 14:30:00,490
2007-02-26 16:30:00,489
2007-02-26 18:30:00,497
2007-02-26 20:30:00,485
2007-02-26 22:30:00,490
2007-02-27 00:30:00,479
2007-02-27 02:30:00,468
2007-02-27 04:30:00,462
2007-02-27 06:30:00,481
2007-02-27 08:30:00,489
2007-02-27 10:30:00,486
2007-02-27 12:30:00,486
2007-02-27 14:30:00,477
2007-02-27 16:30:00,474
2007-02-27 18:30:00,476
2007-02-27 20:30:00,477
2007-02-27 22:30:00,482
2007-02-28 00:30:00,476
2007-02-28 02:30:00,454
2007-02-28 04:30:00,447
2007-02-28 06:30:00,455
2007-02-28 08:30:00,472
2007-02-28 10:30:00,491
2007-02-28 12:30:00,487
2007-02-28 14:30:00,486
2007-02-28 16:30:00,484
2007-02-28 18:30:00,471
2007-02-28 20:30:00,484
2007-02-28 22:30:00,481
2007-03-01 00:30:00,486
2007-03-01 02:30:00,486
2007-03-01 04:30:00,472
2007-03-01 06:30:00,466
2007-03-01 08:30:00,490
2007-03-01 10:30:00,501
2007-03-01 12:30:00,515
2007-03-01 14:30:00,517
2007-03-01 16:30:00,504
2007-03-01 18:30:00,502
2007-03-01 20:30:00,521
2007-03-01 22:30:00,525
2007-03-02 00:30:00,529
2007-03-02 02:30:00,537
2007-03-02 04:30:00,539
2007-03-02 06:30:00,521
2007-03-02 08:30:00,525
2007-03-02 10:30:00,536
2007-03-02 12:30:00,553
2007-03-02 14:30:00,556
2007-03-02 16:30:00,570
2007-03-02 18:30:00,556
2007-03-02 20:30:00,551
2007-03-02 22:30:00,546
2007-03-03 00:30:00,565
2007-03-03 02:30:00,571
2007-03-03 04:30:00,555
2007-03-03 06:30:00,557
2007-03-03 08:30:00,548
2007-03-03 10:30:00,567
2007-03-03 12:30:00,578
2007-03-03 14:30:00,579
2007-03-03 16:30:00,588
2007-03-03 18:30:00,581
2007-03-03 20:30:00,572
2007-03-03 22:30:00,563
2007-03-04 00:30:00,568
2007-03-04 02:30:00,564
2007-03-04 04:30:00,564
2007-03-04 06:30:00,542
2007-03-04 08:30:00,531
2007-03-04 10:30:00,549
2007-03-04 12:30:00,559
2007-03-04 14:30:00,570
2007-03-04 16:30:00,572
2007-03-04 18:30:00,562
2007-03-04 20:30:00,556
2007-03-04 22:30:00,563
2007-03-05 00:30:00,561
2007-03-05 02:30:00,570
2007-03-05 04:30:00,575
2007-03-05 06:30:00,564
2007-03-05 08:30:00,550
2007-03-05 10:30:00,564
2007-03-05 12:30:00,558
2007-03-05 14:30:00,550
2007-03-05 16:30:00,558
2007-03-05 18:30:00,558
2007-03-05 20:30:00,542
2007-03-05 22:30:00,536
2007-03-06 00:30:00,542
2007-03-06 02:30:00,542
2007-03-06 04:30:00,531
2007-03-06 06:30:00,535
2007-03-06 08:30:00,528
2007-03-06 10:30:00,531
2007-03-06 12:30:00,549
2007-03-06 14:30:00,543
2007-03-06 16:30:00,548
2007-03-06 18:30:00,550
2007-03-06 20:30:00,537
2007-03-06 22:30:00,527
2007-03-07 00:30:00,539
2007-03-07 02:30:00,541
2007-03-07 04:30:00,539
2007-03-07 06:30:00,551
2007-03-07 08:30:00,541
2007-03-07 10:30:00,542
2007-03-07 12:30:00,554
2007-03-07 14:30:00,556
2007-03-07 16:30:00,538
2007-03-07 18:30:00,537
2007-03-07 20:30:00,527
2007-03-07 22:30:00,519
2007-03-08 00:30:00,520
2007-03-08 02:30:00,525
2007-03-08 04:30:00,529
2007-03-08 06:30:00,531
2007-03-08 08:30:00,524
2007-03-08 10:30:00,526
2007-03-08 12:30:00,550
2007-03-08 14:30:00,552
2007-03-08 16:30:00,553
2007-03-08 18:30:00,563
2007-03-08 20:30:00,547
2007-03-08 22:30:00,527
2007-03-09 00:30:00,534
2007-03-09 02:30:00,542
2007-03-09 04:30:00,547
2007-03-09 06:30:00,545
2007-03-09 08:30:00,539
2007-03-09 10:30:00,542
2007-03-09 12:30:00,549
2007-03-09 14:30:00,540
2007-03-09 16:30:00,530
2007-03-09 18:30:00,548
2007-03-09 20:30:00,527
2007-03-09 22:30:00,507
2007-03-10 00:30:00,498
2007-03-10 02:30:00,505
2007-03-10 04:30:00,513
2007-03-10 06:30:00,520
2007-03-10 08:30:00,513
2007-03-10 10:30:00,515
2007-03-10 12:30:00,519
2007-03-10 14:30:00,527
2007-03-10 16:30:00,526
2007-03-10 18:30:00,537
2007-03-10 20:30:00,519
2007-03-10 22:30:00,483
2007-03-11 00:30:00,475
2007-03-11 02:30:00,488
2007-03-11 04:30:00,511
2007-03-11 06:30:00,513
2007-03-11 08:30:00,511
2007-03-11 10:30:00,512
2007-03-11 12:30:00,516
2007-03-11 14:30:00,518
2007-03-11 16:30:00,522
2007-03-11 18:30:00,519
2007-03-11 20:30:00,522
2007-03-11 22:30:00,509
2007-03-12 00:30:00,505
2007-03-12 02:30:00,503
2007-03-12 04:30:00,510
2007-03-12 06:30:00,518
2007-03-12 08:30:00,521
2007-03-12 10:30:00,521
2007-03-12 12:30:00,523
2007-03-12 14:30:00,527
2007-03-12 16:30:00,524
2007-03-12 18:30:00,515
2007-03-12 20:30:00,518
2007-03-12 22:30:00,502
2007-03-13 00:30:00,486
2007-03-13 02:30:00,485
2007-03-13 04:30:00,497
2007-03-13 06:30:00,525
2007-03-13 08:30:00,526
2007-03-13 10:30:00,527
2007-03-13 12:30:00,534
2007-03-13 14:30:00,524
2007-03-13 16:30:00,520
2007-03-13 18:30:00,515
2007-03-13 20:30:00,504
2007-03-13 22:30:00,516
2007-03-14 00:30:00,508
2007-03-14 02:30:00,494
2007-03-14 04:30:00,507
2007-03-14 06:30:00,530
2007-03-14 08:30:00,544
2007-03-14 10:30:00,556
2007-03-14 12:30:00,557
2007-03-14 14:30:00,555
2007-03-14 16:30:00,546
2007-03-14 18:30:00,550
2007-03-14 20:30:00,546
2007-03-14 22:30:00,558
2007-03-15 00:30:00,559
2007-03-15 02:30:00,538
2007-03-15 04:30:00,523
2007-03-15 06:30:00,557
2007-03-15 08:30:00,576
2007-03-15 10:30:00,600
2007-03-15 12:30:00,608
2007-03-15 14:30:00,618
2007-03-15 16:30:00,597
2007-03-15 18:30:00,602
2007-03-15 20:30:00,605
2007-03-15 22:30:00,623
2007-03-16 00:30:00,626
2007-03-16 02:30:00,629
2007-03-16 04:30:00,609
2007-03-16 06:30:00,609
2007-03-16 08:30:00,635
2007-03-16 10:30:00,663
2007-03-16 12:30:00,663
2007-03-16 14:30:00,685
2007-03-16 16:30:00,674
2007-03-16 18:30:00,654
2007-03-16 20:30:00,641
2007-03-16 22:30:00,655
2007-03-17 00:30:00,677
2007-03-17 02:30:00,677
2007-03-17 04:30:00,650
2007-03-17 06:30:00,626
2007-03-17 08:30:00,654
2007-03-17 10:30:00,678
2007-03-17 12:30:00,692
2007-03-17 14:30:00,703
2007-03-17 16:30:00,698
2007-03-17 18:30:00,667
2007-03-17 20:30:00,674
2007-03-17 22:30:00,674
2007-03-18 00:30:00,710
2007-03-18 02:30:00,709
2007-03-18 04:30:00,674
2007-03-18 06:30:00,650
2007-03-18 08:30:00,673
2007-03-18 10:30:00,706
2007-03-18 12:30:00,720
2007-03-18 14:30:00,735
2007-03-18 16:30:00,722
2007-03-18 18:30:00,695
2007-03-18 20:30:00,686
2007-03-18 22:30:00,719
2007-03-19 00:30:00,696
2007-03-19 02:30:00,723
2007-03-19 04:30:00,719
2007-03-19 06:30:00,707
2007-03-19 08:30:00,706
2007-03-19 10:30:00,714
2007-03-19 12:30:00,723
2007-03-19 14:30:00,728
