,count
2010-01-07 16:30:00,623
2010-01-07 18:30:00,621
2010-01-07 20:30:00,627
2010-01-07 22:30:00,616
2010-01-08 00:30:00,619
2010-01-08 02:30:00,607
2010-01-08 04:30:00,606
2010-01-08 06:30:00,610
2010-01-08 08:30:00,605
2010-01-08 10:30:00,618
2010-01-08 12:30:00,615
2010-01-08 14:30:00,609
2010-01-08 16:30:00,626
2010-01-08 18:30:00,616
2010-01-08 20:30:00,633
2010-01-08 22:30:00,634
2010-01-09 00:30:00,634
2010-01-09 02:30:00,624
2010-01-09 04:30:00,623
2010-01-09 06:30:00,633
2010-01-09 08:30:00,621
2010-01-09 10:30:00,615
2010-01-09 12:30:00,620
2010-01-09 14:30:00,635
2010-01-09 16:30:00,637
2010-01-09 18:30:00,623
2010-01-09 20:30:00,639
2010-01-09 22:30:00,659
2010-01-10 00:30:00,659
2010-01-10 02:30:00,645
2010-01-10 04:30:00,644
2010-01-10 06:30:00,658
2010-01-10 08:30:00,665
2010-01-10 10:30:00,670
2010-01-10 12:30:00,664
2010-01-10 14:30:00,648
2010-01-10 16:30:00,664
2010-01-10 18:30:00,664
2010-01-10 20:30:00,650
2010-01-10 22:30:00,669
2010-01-11 00:30:00,677
2010-01-11 02:30:00,658
2010-01-11 04:30:00,647
2010-01-11 06:30:00,655
2010-01-11 08:30:00,659
2010-01-11 10:30:00,668
2010-01-11 12:30:00,658
2010-01-11 14:30:00,656
2010-01-11 16:30:00,661
2010-01-11 18:30:00,659
2010-01-11 20:30:00,652
2010-01-11 22:30:00,663
2010-01-12 00:30:00,667
2010-01-12 02:30:00,655
2010-01-12 04:30:00,647
2010-01-12 06:30:00,647
2010-01-12 08:30:00,654
2010-01-12 10:30:00,651
2010-01-12 12:30:00,660
2010-01-12 14:30:00,664
2010-01-12 16:30:00,661
2010-01-12 18:30:00,662
2010-01-12 20:30:00,663
2010-01-12 22:30:00,651
2010-01-13 00:30:00,660
2010-01-13 02:30:00,660
2010-01-13 04:30:00,645
2010-01-13 06:30:00,642
2010-01-13 08:30:00,643
2010-01-13 10:30:00,648
2010-01-13 12:30:00,646
2010-01-13 14:30:00,656
2010-01-13 16:30:00,654
2010-01-13 18:30:00,647
2010-01-13 20:30:00,644
2010-01-13 22:30:00,635
2010-01-14 00:30:00,625
2010-01-14 02:30:00,626
2010-01-14 04:30:00,619
2010-01-14 06:30:00,612
2010-01-14 08:30:00,615
2010-01-14 10:30:00,621
2010-01-14 12:30:00,620
2010-01-14 14:30:00,630
2010-01-14 16:30:00,628
2010-01-14 18:30:00,627
2010-01-14 20:30:00,615
2010-01-14 22:30:00,605
2010-01-15 00:30:00,605
2010-01-15 02:30:00,617
2010-01-15 04:30:00,622
2010-01-15 06:30:00,622
2010-01-15 08:30:00,628
2010-01-15 10:30:00,616
2010-01-15 12:30:00,605
2010-01-15 14:30:00,589
2010-01-15 16:30:00,621
2010-01-15 18:30:00,627
2010-01-15 20:30:00,632
2010-01-15 22:30:00,623
2010-01-16 00:30:00,627
2010-01-16 02:30:00,644
2010-01-16 04:30:00,644
2010-01-16 06:30:00,643
2010-01-16 08:30:00,629
2010-01-16 10:30:00,640
2010-01-16 12:30:00,640
2010-01-16 14:30:00,643
2010-01-16 16:30:00,648
2010-01-16 18:30:00,645
2010-01-16 20:30:00,644
2010-01-16 22:30:00,637
2010-01-17 00:30:00,636
2010-01-17 02:30:00,654
2010-01-17 04:30:00,664
2010-01-17 06:30:00,654
2010-01-17 08:30:00,645
2010-01-17 10:30:00,647
2010-01-17 12:30:00,654
2010-01-17 14:30:00,646
2010-01-17 16:30:00,653
2010-01-17 18:30:00,666
2010-01-17 20:30:00,667
2010-01-17 22:30:00,659
2010-01-18 00:30:00,655
2010-01-18 02:30:00,663
2010-01-18 04:30:00,680
2010-01-18 06:30:00,668
2010-01-18 08:30:00,658
2010-01-18 10:30:00,655
2010-01-18 12:30:00,654
2010-01-18 14:30:00,650
2010-01-18 16:30:00,667
2010-01-18 18:30:00,675
2010-01-18 20:30:00,661
2010-01-18 22:30:00,665
2010-01-19 00:30:00,660
2010-01-19 02:30:00,668
2010-01-19 04:30:00,670
2010-01-19 06:30:00,680
2010-01-19 08:30:00,682
2010-01-19 10:30:00,685
2010-01-19 12:30:00,689
2010-01-19 14:30:00,684
2010-01-19 16:30:00,670
2010-01-19 18:30:00,691
2010-01-19 20:30:00,689
2010-01-19 22:30:00,683
2010-01-20 00:30:00,684
2010-01-20 02:30:00,675
2010-01-20 04:30:00,685
2010-01-20 06:30:00,700
2010-01-20 08:30:00,710
2010-01-20 10:30:00,706
2010-01-20 12:30:00,707
2010-01-20 14:30:00,692
2010-01-20 16:30:00,683
2010-01-20 18:30:00,695
2010-01-20 20:30:00,695
2010-01-20 22:30:00,689
2010-01-21 00:30:00,689
2010-01-21 02:30:00,681
2010-01-21 04:30:00,677
2010-01-21 06:30:00,673
2010-01-21 08:30:00,673
2010-01-21 10:30:00,678
2010-01-21 12:30:00,683
2010-01-21 14:30:00,686
2010-01-21 16:30:00,680
2010-01-21 18:30:00,676
2010-01-21 20:30:00,679
2010-01-21 22:30:00,676
2010-01-22 00:30:00,668
2010-01-22 02:30:00,670
2010-01-22 04:30:00,661
2010-01-22 06:30:00,664
2010-01-22 08:30:00,661
2010-01-22 10:30:00,657
2010-01-22 12:30:00,663
2010-01-22 14:30:00,659
2010-01-22 16:30:00,655
2010-01-22 18:30:00,650
2010-01-22 20:30:00,665
2010-01-22 22:30:00,663
2010-01-23 00:30:00,656
2010-01-23 02:30:00,647
2010-01-23 04:30:00,645
2010-01-23 06:30:00,640
2010-01-23 08:30:00,637
2010-01-23 10:30:00,641
2010-01-23 12:30:00,637
2010-01-23 14:30:00,637
2010-01-23 16:30:00,617
2010-01-23 18:30:00,622
2010-01-23 20:30:00,634
2010-01-23 22:30:00,625
2010-01-24 00:30:00,626
2010-01-24 02:30:00,624
2010-01-24 04:30:00,616
2010-01-24 06:30:00,604
2010-01-24 08:30:00,611
2010-01-24 10:30:00,612
2010-01-24 12:30:00,608
2010-01-24 14:30:00,618
2010-01-24 16:30:00,620
2010-01-24 18:30:00,625
2010-01-24 20:30:00,642
2010-01-24 22:30:00,639
2010-01-25 00:30:00,638
2010-01-25 02:30:00,634
2010-01-25 04:30:00,637
2010-01-25 06:30:00,625
2010-01-25 08:30:00,622
2010-01-25 10:30:00,632
2010-01-25 12:30:00,637
2010-01-25 14:30:00,639
2010-01-25 16:30:00,645
2010-01-25 18:30:00,655
2010-01-25 20:30:00,665
2010-01-25 22:30:00,665
2010-01-26 00:30:00,665
2010-01-26 02:30:00,658
2010-01-26 04:30:00,649
2010-01-26 06:30:00,652
2010-01-26 08:30:00,654
2010-01-26 10:30:00,648
2010-01-26 12:30:00,661
2010-01-26 14:30:00,657
2010-01-26 16:30:00,666
2010-01-26 18:30:00,667
2010-01-26 20:30:00,662
2010-01-26 22:30:00,669
2010-01-27 00:30:00,669
2010-01-27 02:30:00,647
2010-01-27 04:30:00,643
2010-01-27 06:30:00,658
2010-01-27 08:30:00,653
2010-01-27 10:30:00,665
2010-01-27 12:30:00,652
2010-01-27 14:30:00,650
2010-01-27 16:30:00,654
2010-01-27 18:30:00,656
2010-01-27 20:30:00,656
2010-01-27 22:30:00,655
2010-01-28 00:30:00,649
2010-01-28 02:30:00,653
2010-01-28 04:30:00,649
2010-01-28 06:30:00,638
2010-01-28 08:30:00,644
2010-01-28 10:30:00,654
2010-01-28 12:30:00,663
2010-01-28 14:30:00,662
2010-01-28 16:30:00,659
2010-01-28 18:30:00,652
2010-01-28 20:30:00,634
2010-01-28 22:30:00,628
2010-01-29 00:30:00,624
2010-01-29 02:30:00,627
2010-01-29 04:30:00,613
2010-01-29 06:30:00,610
2010-01-29 08:30:00,614
2010-01-29 10:30:00,619
2010-01-29 12:30:00,632
2010-01-29 14:30:00,621
2010-01-29 16:30:00,616
2010-01-29 18:30:00,612
2010-01-29 20:30:00,602
2010-01-29 22:30:00,599
2010-01-30 00:30:00,603
2010-01-30 02:30:00,608
2010-01-30 04:30:00,609
2010-01-30 06:30:00,615
2010-01-30 08:30:00,612
2010-01-30 10:30:00,615
2010-01-30 12:30:00,623
2010-01-30 14:30:00,617
2010-01-30 16:30:00,630
2010-01-30 18:30:00,622
2010-01-30 20:30:00,624
2010-01-30 22:30:00,629
2010-01-31 00:30:00,628
2010-01-31 02:30:00,633
2010-01-31 04:30:00,627
2010-01-31 06:30:00,628
2010-01-31 08:30:00,623
2010-01-31 10:30:00,629
2010-01-31 12:30:00,624
2010-01-31 14:30:00,621
2010-01-31 16:30:00,639
2010-01-31 18:30:00,640
2010-01-31 20:30:00,635
2010-01-31 22:30:00,635
2010-02-01 00:30:00,624
2010-02-01 02:30:00,623
2010-02-01 04:30:00,628
2010-02-01 06:30:00,635
2010-02-01 08:30:00,630
2010-02-01 10:30:00,629
2010-02-01 12:30:00,631
2010-02-01 14:30:00,628
2010-02-01 16:30:00,640
2010-02-01 18:30:00,646
2010-02-01 20:30:00,636
2010-02-01 22:30:00,642
2010-02-02 00:30:00,636
2010-02-02 02:30:00,640
2010-02-02 04:30:00,651
2010-02-02 06:30:00,652
2010-02-02 08:30:00,642
2010-02-02 10:30:00,640
2010-02-02 12:30:00,631
2010-02-02 14:30:00,636
2010-02-02 16:30:00,641
2010-02-02 18:30:00,639
2010-02-02 20:30:00,639
2010-02-02 22:30:00,640
2010-02-03 00:30:00,639
2010-02-03 02:30:00,628
2010-02-03 04:30:00,629
2010-02-03 06:30:00,631
2010-02-03 08:30:00,629
2010-02-03 10:30:00,616
2010-02-03 12:30:00,628
2010-02-03 14:30:00,623
2010-02-03 16:30:00,616
2010-02-03 18:30:00,627
2010-02-03 20:30:00,626
2010-02-03 22:30:00,613
2010-02-04 00:30:00,614
2010-02-04 02:30:00,607
2010-02-04 04:30:00,599
2010-02-04 06:30:00,609
2010-02-04 08:30:00,617
2010-02-04 10:30:00,602
2010-02-04 12:30:00,602
2010-02-04 14:30:00,607
2010-02-04 16:30:00,606
2010-02-04 18:30:00,615
2010-02-04 20:30:00,621
2010-02-04 22:30:00,607
2010-02-05 00:30:00,598
2010-02-05 02:30:00,599
2010-02-05 04:30:00,604
2010-02-05 06:30:00,607
2010-02-05 08:30:00,616
2010-02-05 10:30:00,618
2010-02-05 12:30:00,618
2010-02-05 14:30:00,623
2010-02-05 16:30:00,626
2010-02-05 18:30:00,634
2010-02-05 20:30:00,629
2010-02-05 22:30:00,622
2010-02-06 00:30:00,606
2010-02-06 02:30:00,611
2010-02-06 04:30:00,611
2010-02-06 06:30:00,610
2010-02-06 08:30:00,608
2010-02-06 10:30:00,608
2010-02-06 12:30:00,613
2010-02-06 14:30:00,616
2010-02-06 16:30:00,606
2010-02-06 18:30:00,597
2010-02-06 20:30:00,606
2010-02-06 22:30:00,604
2010-02-07 00:30:00,600
2010-02-07 02:30:00,590
2010-02-07 04:30:00,606
2010-02-07 06:30:00,608
2010-02-07 08:30:00,611
2010-02-07 10:30:00,604
2010-02-07 12:30:00,597
2010-02-07 14:30:00,602
2010-02-07 16:30:00,612
2010-02-07 18:30:00,605
2010-02-07 20:30:00,593
2010-02-07 22:30:00,594
2010-02-08 00:30:00,590
2010-02-08 02:30:00,596
2010-02-08 04:30:00,597
2010-02-08 06:30:00,604
2010-02-08 08:30:00,611
2010-02-08 10:30:00,604
2010-02-08 12:30:00,607
2010-02-08 14:30:00,610
2010-02-08 16:30:00,618
2010-02-08 18:30:00,610
2010-02-08 20:30:00,594
2010-02-08 22:30:00,623
2010-02-09 00:30:00,621
2010-02-09 02:30:00,604
2010-02-09 04:30:00,602
2010-02-09 06:30:00,606
2010-02-09 08:30:00,608
2010-02-09 10:30:00,621
2010-02-09 12:30:00,626
2010-02-09 14:30:00,624
2010-02-09 16:30:00,611
2010-02-09 18:30:00,608
2010-02-09 20:30:00,602
2010-02-09 22:30:00,617
2010-02-10 00:30:00,618
2010-02-10 02:30:00,624
2010-02-10 04:30:00,621
2010-02-10 06:30:00,625
2010-02-10 08:30:00,622
2010-02-10 10:30:00,619
2010-02-10 12:30:00,614
2010-02-10 14:30:00,617
2010-02-10 16:30:00,624
2010-02-10 18:30:00,610
2010-02-10 20:30:00,611
2010-02-10 22:30:00,621
2010-02-11 00:30:00,613
2010-02-11 02:30:00,614
2010-02-11 04:30:00,617
2010-02-11 06:30:00,607
2010-02-11 08:30:00,614
2010-02-11 10:30:00,609
2010-02-11 12:30:00,605
2010-02-11 14:30:00,611
2010-02-11 16:30:00,615
2010-02-11 18:30:00,601
2010-02-11 20:30:00,598
2010-02-11 22:30:00,606
2010-02-12 00:30:00,613
2010-02-12 02:30:00,621
2010-02-12 04:30:00,619
2010-02-12 06:30:00,600
2010-02-12 08:30:00,607
2010-02-12 10:30:00,613
2010-02-12 12:30:00,617
2010-02-12 14:30:00,614
2010-02-12 16:30:00,625
2010-02-12 18:30:00,618
2010-02-12 20:30:00,608
2010-02-12 22:30:00,605
2010-02-13 00:30:00,623
2010-02-13 02:30:00,623
2010-02-13 04:30:00,622
2010-02-13 06:30:00,625
2010-02-13 08:30:00,621
2010-02-13 10:30:00,623
2010-02-13 12:30:00,630
2010-02-13 14:30:00,632
2010-02-13 16:30:00,637
2010-02-13 18:30:00,632
2010-02-13 20:30:00,629
2010-02-13 22:30:00,619
2010-02-14 00:30:00,626
2010-02-14 02:30:00,638
2010-02-14 04:30:00,635
2010-02-14 06:30:00,615
2010-02-14 08:30:00,623
2010-02-14 10:30:00,627
2010-02-14 12:30:00,617
2010-02-14 14:30:00,618
2010-02-14 16:30:00,619
2010-02-14 18:30:00,630
2010-02-14 20:30:00,623
2010-02-14 22:30:00,618
2010-02-15 00:30:00,617
2010-02-15 02:30:00,610
2010-02-15 04:30:00,616
2010-02-15 06:30:00,609
2010-02-15 08:30:00,608
2010-02-15 10:30:00,616
2010-02-15 12:30:00,620
2010-02-15 14:30:00,621
2010-02-15 16:30:00,615
2010-02-15 18:30:00,627
2010-02-15 20:30:00,616
2010-02-15 22:30:00,621
2010-02-16 00:30:00,611
2010-02-16 02:30:00,605
2010-02-16 04:30:00,619
2010-02-16 06:30:00,615
2010-02-16 08:30:00,608
2010-02-16 10:30:00,616
2010-02-16 12:30:00,626
2010-02-16 14:30:00,621
2010-02-16 16:30:00,625
2010-02-16 18:30:00,629
2010-02-16 20:30:00,632
2010-02-16 22:30:00,622
2010-02-17 00:30:00,620
2010-02-17 02:30:00,625
2010-02-17 04:30:00,625
2010-02-17 06:30:00,629
2010-02-17 08:30:00,616
2010-02-17 10:30:00,611
2010-02-17 12:30:00,616
2010-02-17 14:30:00,623
2010-02-17 16:30:00,630
2010-02-17 18:30:00,647
2010-02-17 20:30:00,626
2010-02-17 22:30:00,623
2010-02-18 00:30:00,621
2010-02-18 02:30:00,631
2010-02-18 04:30:00,643
2010-02-18 06:30:00,651
2010-02-18 08:30:00,642
2010-02-18 10:30:00,625
2010-02-18 12:30:00,635
2010-02-18 14:30:00,633
2010-02-18 16:30:00,645
2010-02-18 18:30:00,645
2010-02-18 20:30:00,635
2010-02-18 22:30:00,626
2010-02-19 00:30:00,632
2010-02-19 02:30:00,614
2010-02-19 04:30:00,631
2010-02-19 06:30:00,639
2010-02-19 08:30:00,640
2010-02-19 10:30:00,626
2010-02-19 12:30:00,628
2010-02-19 14:30:00,625
2010-02-19 16:30:00,640
2010-02-19 18:30:00,650
2010-02-19 20:30:00,657
2010-02-19 22:30:00,642
2010-02-20 00:30:00,634
2010-02-20 02:30:00,637
2010-02-20 04:30:00,641
2010-02-20 06:30:00,647
2010-02-20 08:30:00,645
2010-02-20 10:30:00,646
2010-02-20 12:30:00,650
2010-02-20 14:30:00,652
2010-02-20 16:30:00,658
2010-02-20 18:30:00,665
2010-02-20 20:30:00,673
2010-02-20 22:30:00,675
2010-02-21 00:30:00,661
2010-02-21 02:30:00,660
2010-02-21 04:30:00,659
2010-02-21 06:30:00,659
2010-02-21 08:30:00,669
2010-02-21 10:30:00,674
2010-02-21 12:30:00,675
2010-02-21 14:30:00,681
2010-02-21 16:30:00,668
2010-02-21 18:30:00,699
2010-02-21 20:30:00,700
2010-02-21 22:30:00,685
2010-02-22 00:30:00,680
2010-02-22 02:30:00,679
2010-02-22 04:30:00,689
2010-02-22 06:30:00,689
2010-02-22 08:30:00,689
2010-02-22 10:30:00,687
2010-02-22 12:30:00,675
2010-02-22 14:30:00,680
2010-02-22 16:30:00,676
2010-02-22 18:30:00,680
2010-02-22 20:30:00,695
2010-02-22 22:30:00,694
2010-02-23 00:30:00,707
2010-02-23 02:30:00,703
2010-02-23 04:30:00,696
2010-02-23 06:30:00,697
2010-02-23 08:30:00,695
2010-02-23 10:30:00,689
2010-02-23 12:30:00,691
2010-02-23 14:30:00,689
2010-02-23 16:30:00,696
2010-02-23 18:30:00,680
2010-02-23 20:30:00,692
2010-02-23 22:30:00,700
2010-02-24 00:30:00,698
2010-02-24 02:30:00,687
2010-02-24 04:30:00,676
2010-02-24 06:30:00,691
2010-02-24 08:30:00,701
2010-02-24 10:30:00,689
2010-02-24 12:30:00,696
2010-02-24 14:30:00,685
2010-02-24 16:30:00,688
2010-02-24 18:30:00,686
2010-02-24 20:30:00,685
2010-02-24 22:30:00,703
2010-02-25 00:30:00,707
2010-02-25 02:30:00,697
2010-02-25 04:30:00,690
2010-02-25 06:30:00,688
2010-02-25 08:30:00,692
2010-02-25 10:30:00,686
2010-02-25 12:30:00,693
2010-02-25 14:30:00,691
2010-02-25 16:30:00,687
2010-02-25 18:30:00,688
2010-02-25 20:30:00,683
2010-02-25 22:30:00,678
2010-02-26 00:30:00,683
2010-02-26 02:30:00,693
2010-02-26 04:30:00,684
2010-02-26 06:30:00,682
2010-02-26 08:30:00,688
2010-02-26 10:30:00,689
2010-02-26 12:30:00,697
2010-02-26 14:30:00,702
2010-02-26 16:30:00,687
2010-02-26 18:30:00,690
2010-02-26 20:30:00,687
2010-02-26 22:30:00,681
2010-02-27 00:30:00,692
2010-02-27 02:30:00,690
2010-02-27 04:30:00,688
2010-02-27 06:30:00,678
2010-02-27 08:30:00,669
2010-02-27 10:30:00,670
2010-02-27 12:30:00,665
2010-02-27 14:30:00,672
2010-02-27 16:30:00,674
2010-02-27 18:30:00,664
2010-02-27 20:30:00,667
2010-02-27 22:30:00,669
2010-02-28 00:30:00,659
2010-02-28 02:30:00,666
2010-02-28 04:30:00,663
2010-02-28 06:30:00,649
2010-02-28 08:30:00,651
2010-02-28 10:30:00,663
2010-02-28 12:30:00,668
2010-02-28 14:30:00,672
2010-02-28 16:30:00,672
2010-02-28 18:30:00,659
2010-02-28 20:30:00,666
2010-02-28 22:30:00,669
2010-03-01 00:30:00,664
2010-03-01 02:30:00,668
2010-03-01 04:30:00,677
2010-03-01 06:30:00,671
2010-03-01 08:30:00,660
2010-03-01 10:30:00,658
2010-03-01 12:30:00,673
2010-03-01 14:30:00,671
2010-03-01 16:30:00,675
2010-03-01 18:30:00,672
2010-03-01 20:30:00,666
2010-03-01 22:30:00,674
2010-03-02 00:30:00,678
2010-03-02 02:30:00,670
2010-03-02 04:30:00,673
2010-03-02 06:30:00,660
2010-03-02 08:30:00,650
2010-03-02 10:30:00,664
2010-03-02 12:30:00,670
2010-03-02 14:30:00,664
2010-03-02 16:30:00,674
2010-03-02 18:30:00,662
2010-03-02 20:30:00,657
2010-03-02 22:30:00,653
2010-03-03 00:30:00,669
2010-03-03 02:30:00,664
2010-03-03 04:30:00,670
2010-03-03 06:30:00,671
2010-03-03 08:30:00,664
2010-03-03 10:30:00,669
2010-03-03 12:30:00,683
2010-03-03 14:30:00,671
2010-03-03 16:30:00,676
2010-03-03 18:30:00,681
2010-03-03 20:30:00,670
2010-03-03 22:30:00,669
2010-03-04 00:30:00,682
2010-03-04 02:30:00,698
2010-03-04 04:30:00,690
2010-03-04 06:30:00,696
2010-03-04 08:30:00,697
2010-03-04 10:30:00,685
2010-03-04 12:30:00,688
2010-03-04 14:30:00,684
2010-03-04 16:30:00,675
2010-03-04 18:30:00,671
2010-03-04 20:30:00,673
2010-03-04 22:30:00,670
2010-03-05 00:30:00,660
2010-03-05 02:30:00,649
2010-03-05 04:30:00,656
2010-03-05 06:30:00,647
2010-03-05 08:30:00,657
2010-03-05 10:30:00,645
2010-03-05 12:30:00,652
2010-03-05 14:30:00,655
2010-03-05 16:30:00,654
2010-03-05 18:30:00,647
2010-03-05 20:30:00,640
2010-03-05 22:30:00,627
2010-03-06 00:30:00,619
2010-03-06 02:30:00,630
2010-03-06 04:30:00,633
2010-03-06 06:30:00,635
2010-03-06 08:30:00,641
2010-03-06 10:30:00,632
2010-03-06 12:30:00,643
2010-03-06 14:30:00,655
2010-03-06 16:30:00,645
2010-03-06 18:30:00,661
2010-03-06 20:30:00,659
2010-03-06 22:30:00,652
2010-03-07 00:30:00,637
2010-03-07 02:30:00,652
2010-03-07 04:30:00,660
2010-03-07 06:30:00,664
2010-03-07 08:30:00,661
2010-03-07 10:30:00,657
2010-03-07 12:30:00,654
2010-03-07 14:30:00,661
2010-03-07 16:30:00,657
2010-03-07 18:30:00,655
2010-03-07 20:30:00,661
2010-03-07 22:30:00,664
2010-03-08 00:30:00,647
2010-03-08 02:30:00,643
2010-03-08 04:30:00,661
2010-03-08 06:30:00,660
2010-03-08 08:30:00,656
2010-03-08 10:30:00,661
2010-03-08 12:30:00,659
2010-03-08 14:30:00,654
2010-03-08 16:30:00,655
2010-03-08 18:30:00,659
2010-03-08 20:30:00,667
2010-03-08 22:30:00,661
2010-03-09 00:30:00,651
2010-03-09 02:30:00,645
2010-03-09 04:30:00,649
2010-03-09 06:30:00,647
2010-03-09 08:30:00,648
2010-03-09 10:30:00,645
2010-03-09 12:30:00,649
2010-03-09 14:30:00,640
2010-03-09 16:30:00,645
2010-03-09 18:30:00,641
2010-03-09 20:30:00,663
2010-03-09 22:30:00,653
2010-03-10 00:30:00,652
2010-03-10 02:30:00,651
2010-03-10 04:30:00,653
2010-03-10 06:30:00,649
2010-03-10 08:30:00,661
2010-03-10 10:30:00,673
2010-03-10 12:30:00,674
2010-03-10 14:30:00,679
2010-03-10 16:30:00,681
2010-03-10 18:30:00,661
2010-03-10 20:30:00,655
2010-03-10 22:30:00,651
2010-03-11 00:30:00,648
2010-03-11 02:30:00,650
2010-03-11 04:30:00,651
2010-03-11 06:30:00,654
2010-03-11 08:30:00,674
2010-03-11 10:30:00,665
2010-03-11 12:30:00,666
2010-03-11 14:30:00,669
2010-03-11 16:30:00,682
2010-03-11 18:30:00,666
2010-03-11 20:30:00,667
2010-03-11 22:30:00,665
2010-03-12 00:30:00,671
2010-03-12 02:30:00,673
2010-03-12 04:30:00,669
2010-03-12 06:30:00,669
2010-03-12 08:30:00,666
2010-03-12 10:30:00,663
2010-03-12 12:30:00,667
2010-03-12 14:30:00,676
2010-03-12 16:30:00,668
2010-03-12 18:30:00,666
2010-03-12 20:30:00,660
2010-03-12 22:30:00,654
2010-03-13 00:30:00,651
2010-03-13 02:30:00,634
2010-03-13 04:30:00,639
2010-03-13 06:30:00,649
2010-03-13 08:30:00,655
2010-03-13 10:30:00,666
2010-03-13 12:30:00,662
2010-03-13 14:30:00,666
2010-03-13 16:30:00,655
2010-03-13 18:30:00,661
2010-03-13 20:30:00,663
2010-03-13 22:30:00,670
2010-03-14 00:30:00,660
2010-03-14 02:30:00,644
2010-03-14 04:30:00,637
2010-03-14 06:30:00,646
2010-03-14 08:30:00,662
2010-03-14 10:30:00,669
2010-03-14 12:30:00,679
2010-03-14 14:30:00,688
2010-03-14 16:30:00,683
2010-03-14 18:30:00,668
2010-03-14 20:30:00,665
2010-03-14 22:30:00,674
2010-03-15 00:30:00,663
2010-03-15 02:30:00,680
2010-03-15 04:30:00,679
2010-03-15 06:30:00,657
2010-03-15 08:30:00,665
2010-03-15 10:30:00,668
2010-03-15 12:30:00,668
2010-03-15 14:30:00,663
2010-03-15 16:30:00,664
2010-03-15 18:30:00,657
2010-03-15 20:30:00,637
2010-03-15 22:30:00,656
2010-03-16 00:30:00,651
2010-03-16 02:30:00,655
2010-03-16 04:30:00,668
2010-03-16 06:30:00,659
2010-03-16 08:30:00,651
2010-03-16 10:30:00,674
2010-03-16 12:30:00,675
2010-03-16 14:30:00,661
2010-03-16 16:30:00,674
2010-03-16 18:30:00,660
2010-03-16 20:30:00,651
2010-03-16 22:30:00,667
2010-03-17 00:30:00,660
2010-03-17 02:30:00,649
2010-03-17 04:30:00,661
2010-03-17 06:30:00,656
2010-03-17 08:30:00,649
2010-03-17 10:30:00,657
2010-03-17 12:30:00,659
2010-03-17 14:30:00,638
2010-03-17 16:30:00,655
2010-03-17 18:30:00,651
2010-03-17 20:30:00,645
2010-03-17 22:30:00,654
2010-03-18 00:30:00,659
2010-03-18 02:30:00,648
2010-03-18 04:30:00,656
2010-03-18 06:30:00,655
2010-03-18 08:30:00,658
2010-03-18 10:30:00,670
2010-03-18 12:30:00,663
2010-03-18 14:30:00,662
2010-03-18 16:30:00,672
2010-03-18 18:30:00,674
2010-03-18 20:30:00,668
2010-03-18 22:30:00,665
2010-03-19 00:30:00,662
2010-03-19 02:30:00,656
2010-03-19 04:30:00,655
2010-03-19 06:30:00,661
2010-03-19 08:30:00,654
2010-03-19 10:30:00,655
2010-03-19 12:30:00,670
2010-03-19 14:30:00,661
